	120.000000	111.816000	31.800000
	120.020000	111.216000	0.800000
	120.040000	110.004000	-30.000000
	120.060000	108.180000	-60.600000
	120.080000	105.756000	-91.000000
	120.100000	102.720000	-121.400000
	120.120000	99.168000	-150.200000
	120.140000	95.124000	-177.200000
	120.160000	90.504000	-203.600000
	120.180000	85.332000	-230.600000
	120.200000	79.800000	-255.400000
	120.220000	73.908000	-276.600000
	120.240000	67.620000	-295.200000
	120.260000	60.912000	-314.800000
	120.280000	53.988000	-332.000000
	120.300000	46.680000	-349.000000
	120.320000	39.132000	-363.000000
	120.340000	31.272000	-378.600000
	120.360000	23.352000	-388.800000
	120.380000	15.324000	-396.800000
	120.400000	7.332000	-399.000000
	120.420000	-0.684000	-400.600000
	120.440000	-8.784000	-401.800000
	120.460000	-16.812000	-402.400000
	120.480000	-24.720000	-400.600000
	120.500000	-32.364000	-393.000000
	120.520000	-40.008000	-386.600000
	120.540000	-47.292000	-376.200000
	120.560000	-54.384000	-367.000000
	120.580000	-60.960000	-349.200000
	120.600000	-67.188000	-331.600000
	120.620000	-73.092000	-311.800000
	120.640000	-78.564000	-293.400000
	120.660000	-83.652000	-274.400000
	120.680000	-88.176000	-251.400000
	120.700000	-92.172000	-226.800000
	120.720000	-95.688000	-200.600000
	120.740000	-98.628000	-174.200000
	120.760000	-101.100000	-148.800000
	120.780000	-102.948000	-121.000000
	120.800000	-104.232000	-93.400000
	120.820000	-104.940000	-64.000000
	120.840000	-105.072000	-35.400000
	120.860000	-104.604000	-6.200000
	120.880000	-103.596000	22.400000
	120.900000	-101.976000	51.600000
	120.920000	-99.852000	79.200000
	120.940000	-97.176000	107.000000
	120.960000	-93.996000	133.000000
	120.980000	-90.252000	160.000000
	121.000000	-86.100000	184.600000
	121.020000	-81.480000	208.600000
	121.040000	-76.416000	230.600000
	121.060000	-70.884000	253.600000
	121.080000	-64.956000	275.400000
	121.100000	-58.584000	297.200000
	121.120000	-51.792000	318.200000
	121.140000	-44.916000	334.000000
	121.160000	-37.776000	346.800000
	121.180000	-30.552000	354.000000
	121.200000	-22.944000	366.200000
	121.220000	-15.432000	372.400000
	121.240000	-7.728000	380.400000
	121.260000	-0.108000	380.600000
	121.280000	7.608000	384.000000
	121.300000	15.264000	383.200000
	121.320000	22.824000	382.200000
	121.340000	30.144000	375.600000
	121.360000	37.296000	367.200000
	121.380000	44.328000	358.400000
	121.400000	51.132000	349.800000
	121.420000	57.720000	340.400000
	121.440000	63.912000	326.400000
	121.460000	69.744000	310.200000
	121.480000	75.096000	289.600000
	121.500000	80.040000	268.800000
	121.520000	84.612000	247.800000
	121.540000	88.668000	226.200000
	121.560000	92.292000	204.200000
